Whse,Item Code,Item Description,On Hand,On Cons,Total
060,519098,Geo-Fennel LR34 Staff Bubble Metal (Adjustable),0.0000,0.0000,0.00
060,519102WC,3m/3 M-Face Staff 118cm with Cover,0.0000,0.0000,0.00
060,519103WC,5M/4 E-Face Staff 148cm **,0.0000,0.0000,0.00
060,519104WC,Astor 3m/3 E-Face Staff 118cm with Cover**,2.0000,0.0000,2.00
060,519118WC,Astor 5m / 5 Section Metric Face Staff 127cm with Cover,1.0000,0.0000,1.00
060,519121WC,Astor 5m / 5 Section E-Face Staff 127cm with Cover,0.0000,0.0000,0.00
060,519127,COVER FOR STAFF ORANGE - 110CM,0.0000,0.0000,0.00
060,519128,Pentax 4m/4 E-Face Staff 123CM**,0.0000,0.0000,0.00
060,519139,Cover 416 Measuring Wheel Bag,0.0000,0.0000,0.00
060,519175WC,7m/5 E-Face Staff**,0.0000,0.0000,0.00
060,519202,"Pentax R-202NS 2"" Construction Total Station **",0.0000,0.0000,0.00
060,519204,Pentax AFL-321 Level **,0.0000,0.0000,0.00
060,519208,Pentax AL-241 Auto Level 24X**,0.0000,0.0000,0.00
060,519216,Pentax AP-201 Auto Level - 20X Optical Magnification ** Refer 519224 **,0.0000,0.0000,0.00
060,519217,Pentax AP-281 Auto Level - 28X Optical Magnification ** Refer 519231 **,0.0000,0.0000,0.00
060,519218,Pentax AP-241 Auto Level - 24X Optical Magnification ** Refer 519224 **,0.0000,0.0000,0.00
060,519224,Pentax AP-224 Auto Level - 24X Optical Magnification,0.0000,0.0000,0.00
060,519225,Staff Cover to Suit 5m/5,0.0000,0.0000,0.00
060,519226,Staff Cover to Suit 3m/3,0.0000,0.0000,0.00
060,519237,"Pentax ETH-510 10"" Electronic Theodolite ** ref ETH-502",0.0000,0.0000,0.00
060,519502,"Pentax ETH-502 2"" Theodolite**",0.0000,0.0000,0.00
060,519610,Nedo 5m/5 E-Face Aluminium Staff 375312 **,0.0000,0.0000,0.00
060,519616,GOECKE 0.5-0.8m 2-Section Prism Pole with Leica Spigot **,0.0000,0.0000,0.00
060,519617,Prism Pole 0.6m Leica Style,1.0000,0.0000,1.00
060,519618,Nedo Circular Bubble for Leica GTL4M Staff**,0.0000,0.0000,0.00
060,519688,Digipas DWL-280 Pro Water Proof **,0.0000,0.0000,0.00
060,519689,Digipas DWL-80E **,0.0000,0.0000,0.00
060,519692,Digipas DWL-200 Torpedo **,0.0000,0.0000,0.00
060,519693,Digipas DWL-600F Heavy Duty Digital Level **,0.0000,0.0000,0.00
060,519694,DIGIPAS DWL-680PRO HEAVY DUTY **,0.0000,0.0000,0.00
060,519696,Digipas DWL-180S Screw-On Digital Level - 0.05 **,2.0000,0.0000,2.00
060,519697,Digipas DWL-80 PRO,0.0000,0.0000,0.00
060,519699,DIGIPAS DWL-280 TORPEDO 0.05**,0.0000,0.0000,0.00
060,519750,M-D SmartTool Digital Spirit Level - 60cm,0.0000,0.0000,0.00
060,519751,M-D SmartTool Digital Spirit Level - 120cm,0.0000,0.0000,0.00
060,519752,M-D SmartTool Digital Spirit Level Module - 21.8 cm (includes cover),0.0000,0.0000,0.00
060,519763,M-D SmartTool Digital Spirit Level - 60cm Gen 3,0.0000,0.0000,0.00
060,519764,M-D SmartTool Digital Spirit Level - 120cm Gen 3,0.0000,0.0000,0.00
060,519769,M-D SmartTool Magnetic Bracket for Module,1.0000,0.0000,1.00
060,5204016X,T4 PHOTO/DIGITAL BAG - BLACK,0.0000,0.0000,0.00
060,522010,CST 612520 Tribrach Fixed Adapter**,0.0000,0.0000,0.00
060,522070,CST 612525 Rotating Tribrach Adapter,0.0000,0.0000,0.00
060,526001,SECO Gammon Reel 2.1m for Plumb Bob,2.0000,0.0000,2.00
060,526002,SECO Gammon Reel 3.6m for Plumb Bob,2.0000,0.0000,2.00
060,5301-24BLK,"MINI TRIPOD, ROUND LEG, QCLAMP",0.0000,0.0000,0.00
060,530144,OPTEC CMS BOOM COMPLETE,0.0000,0.0000,0.00
060,530146-V400,Optech WCMS V400 Series Complete,0.0000,0.0000,0.00
060,530146-V500,Optech CMS V500 Cavity Scanning System,3.0000,0.0000,3.00
060,530150,VERTICAL INSERTION PACKAGE,0.0000,0.0000,0.00
060,530550,CST 19-550 MAGNA TRAK 100 **,0.0000,0.0000,0.00
060,530558,CST 19202SC MAGNA TRAK 202 **,0.0000,0.0000,0.00
060,530602CST,CST 19202HC MAGNA TRAK 202 **,0.0000,0.0000,0.00
060,531100,CST 632011 PRISM IN CANISTER **,0.0000,0.0000,0.00
060,531507,CST 651507 POINT PLUMBOB HOOK**,0.0000,0.0000,0.00
060,532010,CST 632010M PRISM TLT ASSY MET **,0.0000,0.0000,0.00
060,532011V,CST 632011V MONITORING PRISM**,0.0000,0.0000,0.00
060,532509,CST 674509TMA QL POLE 2.5M LGT,0.0000,0.0000,0.00
060,532513,CST 612513 LEICA PRISM PL SP**,0.0000,0.0000,0.00
060,533740,CST 68-3740 RANGE POLE POINT**,0.0000,0.0000,0.00
060,534260,CST 674260X BIPOD THMB REL **,0.0000,0.0000,0.00
060,534417,CST 674508TMA QL POLE 2.5M Heavy **,0.0000,0.0000,0.00
060,534418,CST 674515TML QL 4.6M LEICA,0.0000,0.0000,0.00
060,534512,CST 674512TMA Quick Lock 3.6m Heavy Duty Prism Pole**,0.0000,0.0000,0.00
060,5371016X,TRAVEL PACK 71 PH/BP - BLACK**,0.0000,0.0000,0.00
060,5371046X,TRAVEL PACK 71 PH/BP - BLUE,0.0000,0.0000,0.00
060,541002,"OMNI 8913 Leica Adapter 5/8"" Short **",0.0000,0.0000,0.00
060,541018,OMNI 1100 62mm Prism in Canister**,0.0000,0.0000,0.00
060,541030,"OMNI 3410 Leica ""Style"" GPR1 Snap-In Prism",0.0000,0.0000,0.00
060,541042,"OMNI JR 1675 Prism Point 5/8"" **",0.0000,0.0000,0.00
060,541059,OMNI 3001 1m GPS Pole Section **,0.0000,0.0000,0.00
060,541067,"OMNI 3075 Magnetic Mount 5/8"" **",0.0000,0.0000,0.00
060,541650,Holder with Stud Lock for Panasonic FZ-G1,0.0000,0.0000,0.00
060,547000426,CMS CABLE CAP V400,0.0000,0.0000,0.00
060,547000431,CMS CAP V400 POWER MODULE,0.0000,0.0000,0.00
060,550-P6MM,Megaline Ammo Box-50 Bullets Cal 6mm Orange/Transparent **,0.0000,0.0000,0.00
060,5533036X,ADVENTURE MESSENGER 3 GR/BK **,0.0000,0.0000,0.00
060,5549036X,ADVENTURE 9 PH/CMP BP- GR/BK**,0.0000,0.0000,0.00
060,560-1000-049R,PS TVS AC ADAPTOR 12VDC/4A,0.0000,0.0000,0.00
060,58-PP-ADAPT,"5/8"" Male to Painter's Pole Female Adapter",0.0000,0.0000,0.00
060,580011,CST 11551 Plumb Bob 14oz 400g **,0.0000,0.0000,0.00
060,580030,Myzox Plumb Bob Point Only,0.0000,0.0000,0.00
060,580035,Myzox Plumb Bob Cap Only,0.0000,0.0000,0.00
060,580664,CST 57-LD500 DETECTOR**,0.0000,0.0000,0.00
060,581785,OMNI 81785 HD TRIPOD BAG **,0.0000,0.0000,0.00
060,588981,OMNI 88981 Heavy Duty Prism Pole Bag**,0.0000,0.0000,0.00
060,588NA-5887Z10,3RD GROUP LENS UNIT,0.0000,0.0000,0.00
060,6-CNFJ-35,6-CNFJ-35 12V 40AH Lead Crystal Deep Cycle Battery,0.0000,0.0000,0.00
060,6007339,"Kentmere VC Select Lustre 5x7"" 12.7x17.8cm 25 Sheets VCSELECT66M **",0.0000,0.0000,0.00
060,602008,Wall Mount for MTL1-LR Mining Laser,1.0000,0.0000,1.00
060,602009,Wall Station Mount - Leica Spigot,154.0000,0.0000,154.00
060,602010,Pillar Plate Stainless Steel,4.0000,0.0000,4.00
060,602010 SPEC,Pillar Plate Stainless Steel Special,0.0000,0.0000,0.00
060,602011,Wall Station Sleeve Stainless Steel - 1m,257.0000,0.0000,257.00
060,602012,"Monitoring Prism Nut 1/2"" BSPF",112.0000,0.0000,112.00
060,602013,RCS1100 Bolt for GHT32 Holder **,0.0000,0.0000,0.00
060,602016,Mini Prism Point Stainless Steel for GMP101,4.0000,0.0000,4.00
060,602017,Wall Station Sleeve Stainless Steel - 80mm,194.0000,0.0000,194.00
060,602018,Mini Prism Pole 340mm with Leica Spigot - Stainless Steel,6.0000,0.0000,6.00
060,602019,Mini Pole with Spigot 260mm**,0.0000,0.0000,0.00
060,602021,CHANGING PLATE,0.0000,0.0000,0.00
060,602023,"Adapter 5/8"" Extension - Red",1.0000,0.0000,1.00
060,602024,"Adapter 5/8"" to Leica Spigot - Stainless Steel",0.0000,0.0000,0.00
060,602025,BRACKET FOR ANGLE SENSOR EXCAV,0.0000,0.0000,0.00
060,602026,Pillar Stand Stainless Steel,0.0000,0.0000,0.00
060,602027,Survey Rise Bar,0.0000,0.0000,0.00
060,602028,Valve Bracket Cat H,2.0000,0.0000,2.00
060,602030,Mini Prism Point for GMP111,0.0000,0.0000,0.00
060,602031,"Adapter 5/8"" to Leica Spigot – Alloy",0.0000,0.0000,0.00
060,602032,Wall station mount – threade,0.0000,0.0000,0.00
060,602033,Monitoring Prism Array (8),0.0000,0.0000,0.00
060,602040,Antenna Fascia Mount AP1612,0.0000,0.0000,0.00
060,602041,Meter Box Galvanised Modified,0.0000,0.0000,0.00
060,602300,TELL-TALE CRACK MONITORS PLUS,0.0000,0.0000,0.00
060,602510,CHARGER BDC100 12V 7**,0.0000,0.0000,0.00
060,602515,Charger BC100-12 12V 7A,0.0000,0.0000,0.00
060,602520,Charger BDC150 12V 10.5A,0.0000,0.0000,0.00
060,602525,Concorde 224ah 6v Battery,0.0000,0.0000,0.00
060,602HLMH,360 DEGREE PRISM TREE,0.0000,0.0000,0.00
060,6100052,Tajima Hi-Lock 25mm 5m Tape Meter **,0.0000,0.0000,0.00
060,6100054,Tajima Hi-Lock 16mm 5m Tape Meter **,0.0000,0.0000,0.00
060,6100055,Tajima Hi-Lock 19mm 5m Tape Meter **,0.0000,0.0000,0.00
060,6100056,Tajima G-Lock 25mm 7m Tape Meter **,0.0000,0.0000,0.00
060,6100057,Tajima G-Lock 25mm 8m Tape Meter **,0.0000,0.0000,0.00
060,6100058,Tajima Hi-Lock 25mm 7.5m Tape Meter **,0.0000,0.0000,0.00
060,6100059,Tajima G-Lock 25mm 10m Tape Meter **,0.0000,0.0000,0.00
060,61932,Pentax UP 10x25 WP Binoculars,0.0000,0.0000,0.00
060,61961,Pentax UP 8-16x21 Binoculars - Black,0.0000,0.0000,0.00
060,62617,Pentax 10x50 DCF SP Binoculars with Case**,0.0000,0.0000,0.00
060,6300031,Tajima HSP-30 Engineer SUPER 30m Tape Measure with End Hook,1.0000,0.0000,1.00
060,6300032,Tajima HSP-50 Engineer SUPER 50m Tape Measure with End Hook,2.0000,0.0000,2.00
060,6300034,Tajima 50m S/S Tape JIS Certified**,0.0000,0.0000,0.00
060,6300037,Tajima HSW3-100 Engineer SUPER Wide Tape Measure 100m with End Loop,0.0000,0.0000,0.00
060,6300039,ENGINEER SUPER WIDE 50M-13mm**,0.0000,0.0000,0.00
060,6400030,Tajima Symron-R 30m Fibreglass Tape Meter with End Hook,0.0000,0.0000,0.00
060,6400030M,Myzox MFG-30 30m Fibreglass Tape Meter with End Hook,0.0000,0.0000,0.00
060,6400032,Tajima Symron-R 50m Fibrelgass Tape Meter with End Hook,0.0000,0.0000,0.00
060,6400034,Tajima Symron-R 100m Fibreglass tape Meter with End Hook,0.0000,0.0000,0.00
060,6400034M,Myzox MFG-100 100m Fibreglass Tape Meter with End Hook,0.0000,0.0000,0.00
060,655000126,CMS SYMBOL POCKET PC STYLUS,0.0000,0.0000,0.00
060,65792,Pentax 10x50 XCF Binoculars with Case **,0.0000,0.0000,0.00
060,65793,Pentax 16x50 XCF Binoculars with Case**,0.0000,0.0000,0.00
060,65807,Pentax 8x40 PCF-WP II Binoculas with Case **,0.0000,0.0000,0.00
060,65808,Pentax 10x50 PCF-WP II Binoculars**,0.0000,0.0000,0.00
060,65810,Pentax 20x60 PCF-WP II Binoculas with Case **,0.0000,0.0000,0.00
060,65871,Pentax SP 8x40 WP Binoculars,0.0000,0.0000,0.00
060,65873,Pentax SP 12x50 WP Binoculars,0.0000,0.0000,0.00
060,65902,Pentax SP 8x40 Binoculars,0.0000,0.0000,0.00
060,6600019,Tajima PZB-400 Plumb-Rite Plumbob Setter & Bob **,0.0000,0.0000,0.00
060,6600050,Tajima PL-1700 Chalk Line**,0.0000,0.0000,0.00
060,660020,Nedo Additional 1m Rod for Shaft Tripod,0.0000,0.0000,0.00
060,660025,Nedo Extension Pole Soft Bag,0.0000,0.0000,0.00
060,660030,Nedo Tripod Dolly,0.0000,0.0000,0.00
060,660035,Nedo Tripod Dolley / Trolley for Carbon Tripod,0.0000,0.0000,0.00
060,660040,Nedo Shaft Tripod Adapter for Faro Focus / Trimble TX5 Scanners,0.0000,0.0000,0.00
060,660042,"Nedo Shaft Tripod Adapter 5/8"" for Leica HDS Pxx Scanner",0.0000,0.0000,0.00
060,660121,Nedo Combi tripod feet spare part for Shaft Tripod,0.0000,0.0000,0.00
060,680000108,CMS TARGET REFLECTOR,0.0000,0.0000,0.00
060,6M70300501,SCREW PAN M730-5,0.0000,0.0000,0.00
060,6SA0000002,O-RING 4C 9.5X1SUV-CAMII PRO**,0.0000,0.0000,0.00
060,6SA0000003,O-RING 4C 16.5X1 SUV-CAMII P**,0.0000,0.0000,0.00
060,7005025,TruPulse 200 RangeFinder**,0.0000,0.0000,0.00
060,7005530,TruPulse 360B RangeFinder,0.0000,0.0000,0.00
060,7005810,TruPulse 200 L Laser Rangefinder**,0.0000,0.0000,0.00
060,7006850,TruPulse 360R Laser Rangefinder**,0.0000,0.0000,0.00
060,7006875,TruPulse 200X RangeFinder **,0.0000,0.0000,0.00
060,701,DISPLAY - BASIC,0.0000,0.0000,0.00
060,7020001,Slope Meter No. 2NS,6.0000,0.0000,6.00
060,7050193,Laser Safety Sign,0.0000,0.0000,0.00
060,7050195,"Adapter 5/8"" to Leica Spigot - Brass",0.0000,0.0000,0.00
060,7050197,"Adapter 5/8"" to Leica Short - Stainless Steel",0.0000,0.0000,0.00
060,7050199,"Adapter Leica Spigot to 5/8"" Thread - Brass",0.0000,0.0000,0.00
060,7050200,"Adapter 5/8"" to Leica Long Spigot - Brass",0.0000,0.0000,0.00
060,7050205,"Brass 45mm Spacer 5/8"" to 5/8""",1.0000,0.0000,1.00
060,7050224,Sable Screen Bracket Sumitomo,0.0000,0.0000,0.00
060,7090015,Supa Rule 600E Distance Meter **,0.0000,0.0000,0.00
060,7090101M,Markrite 101 Field Book 200 x 125mm,0.0000,0.0000,0.00
060,7090104M,Markrite 104 Field Book 150 x 100mm,0.0000,0.0000,0.00
060,7090127,MTL1-LR Mining Laser,0.0000,0.0000,0.00
060,7090127SL,MTL1-SL Slim Line Mining Laser,0.0000,0.0000,0.00
060,7090129,SM1250 5amp 12V DC PSU 2.1mm,0.0000,0.0000,0.00
060,7090198,BUSHNEL PRO 1600 205106,0.0000,0.0000,0.00
060,7090207,Leica Rangemaster CRF1600 Rangefinder,0.0000,0.0000,0.00
060,7090239,Silva 9K Compass Blister,0.0000,0.0000,0.00
060,7090246,Silva Clino 131 **,0.0000,0.0000,0.00
060,7090263,Silva ADC Sumit - Windspeed Barometer Alitmeter Thermometer **,0.0000,0.0000,0.00
060,7090270,SILVA SM360 Compass **,0.0000,0.0000,0.00
060,7090278,Silva F73700 Clinocompass,0.0000,0.0000,0.00
060,7090332B,Dy-Mark Spray & Mark Paint 350g - Black,0.0000,0.0000,0.00
060,7090332DB,Dy-Mark Spray & Mark Paint 350g - Dark Blue,0.0000,0.0000,0.00
060,7090332FB,Dy-Mark Spray & Mark Paint 350g - Fluro Blue,0.0000,0.0000,0.00
060,7090332FP,Dy-Mark Spray & Mark Paint 350g - Fluro Pink,0.0000,0.0000,0.00
060,7090332FV,Dy-Mark Spray & Mark Paint 350g - Fluro Violet,0.0000,0.0000,0.00
060,7090332W,Dy-Mark Spray & Mark Paint 350g - White,0.0000,0.0000,0.00
060,7090338,Dy-Mark Spray & Mark Paint 65mm Holster for 350g,0.0000,0.0000,0.00
060,7090428,Parker Field Bag Double 490X,0.0000,0.0000,0.00
060,7090440,Dy-Mark Turf Master 500g - White,0.0000,0.0000,0.00
060,7090441,Dy-Mark Mine Marking Handle 5m Aluminium,0.0000,0.0000,0.00
060,7090460,Parker Leather Surveyor's Field Bag - Short,0.0000,0.0000,0.00
060,7090461,Parker Leather Surveyor's Field Bag - Long,0.0000,0.0000,0.00
060,7090462,Parker 50mm Webbing Belt for Field Bag,0.0000,0.0000,0.00
060,7090463,Parker Plumb Bob Leather Pouch,0.0000,0.0000,0.00
060,7090481DB,Sussex Flagging Tape - 25mm x 75m - Dark Blue,0.0000,0.0000,0.00
060,7090481FL,Sussex Flagging Tape - 25mm x 75m - Fluro Lime,0.0000,0.0000,0.00
060,7090481FO,Sussex Flagging Tape - 25mm x 75m - Fluro Orange,0.0000,0.0000,0.00
060,7090481FP,Sussex Flagging Tape - 25mm x 75m - Fluro Pink,0.0000,0.0000,0.00
060,7090481LG,Sussex Flagging Tape - 25mm x 75m - Light Green,0.0000,0.0000,0.00
060,7090481O,Sussex Flagging Tape - 25mm x 75m - Orange,0.0000,0.0000,0.00
060,7090481R,Sussex Flagging Tape - 25mm x 75m - Red,0.0000,0.0000,0.00
060,7090481SB,Sussex Flagging Tape - 25mm x 75m - Sky Blue,1.0000,0.0000,1.00
060,7090481W,Sussex Flagging Tape - 25mm x 75m - White,0.0000,0.0000,0.00
060,7090481Y,Sussex Flagging Tape - 25mm x 75m - Yellow,1.0000,0.0000,1.00
060,7090706,GME TX610 1 Watt Handheld Radio **,0.0000,0.0000,0.00
060,7090711,GME MC005 Speaker / Mic for TX670,0.0000,0.0000,0.00
060,7090719,Myzox Survey Nail #1 40mm for Concrete - 100 Pack,0.0000,0.0000,0.00
060,7090720,Myzox Survey Nail #2 50mm for Asphalt - 100 Pack,0.0000,0.0000,0.00
060,7090721,Myzox Survey Washer for Nail #2 & #3 - 20 Pack (Yellow),0.0000,0.0000,0.00
060,7090722,Myzox Survey Nail #3 75mm for Asphalt - 100 Pack,0.0000,0.0000,0.00
060,7090723,Myzox Survey Nail #01 25mm for Concrete - 100 Pack,0.0000,0.0000,0.00
060,7090724,Ramset Washered Masonry Nails 20mm MPW320 (Pack of 500),0.0000,0.0000,0.00
060,7090725,"Rivets Aluminium Mushroom Head 1/4"" x 1/2"" (100 Pack)",0.0000,0.0000,0.00
060,7090736,Myzox Survey Washer for Nail #01 & #1 - 100 Pack (Yellow),0.0000,0.0000,0.00
060,7090741,GME TX655 UHF Handheld Radio Twin Kit**,0.0000,0.0000,0.00
060,7090762,GME TX650 CAR CHARGER **,0.0000,0.0000,0.00
060,7090811,PCMCIA ATA FLASH 96MB PRETEC,0.0000,0.0000,0.00
060,7090830,USB-SERIAL ADAPTER KEYSPAN **,0.0000,0.0000,0.00
060,7090831,Leica Transport Case Cover - Gray **,0.0000,0.0000,0.00
060,7090832,Leica 1200 Screen Protector,0.0000,0.0000,0.00
060,7090876,Mikrofyn MH-60B 7.2V NiCad Battery **,0.0000,0.0000,0.00
060,7091111,Tribrach Tester,0.0000,0.0000,0.00
060,7130750,M-D SmartTool Cover - 60cm,0.0000,0.0000,0.00
060,7130751,M-D SmartTool Cover - 120cm,0.0000,0.0000,0.00
060,7130752,M-D SmartTool Cover - 183cm,0.0000,0.0000,0.00
060,7216601,Myzox TL-RE Laser Detector **,0.0000,0.0000,0.00
060,7217378,Myzox DLD-M5 Laser Distmeter **,0.0000,0.0000,0.00
060,7217925,Myzox TLS-03HB Laser Level 1V1H **,0.0000,0.0000,0.00
060,72187000,Phase One iXM-100 CL 100 Megapixel Aerial Camera,0.0000,0.0000,0.00
060,7230435,Senshin SK3 Measuring Wheel 0.1 (16cm),0.0000,0.0000,0.00
060,7271261,LEVEL LITE ACCUSQUARE KIT **,0.0000,0.0000,0.00
060,7290462,MAP MEASURER GER 8 SCALES 33M,0.0000,0.0000,0.00
060,7290545,Maruzen Marker Replacement Tip (Pack of 12),0.0000,0.0000,0.00
060,7290550,Maruzen Marker No 4 - Black **,0.0000,0.0000,0.00
060,7290569BK,Osmer Paint Marker Black 2901,0.0000,0.0000,0.00
060,7290569WH,Osmer Paint Marker White 2913,0.0000,0.0000,0.00
060,730-0102556,Optech CMS V500 Hard Case,0.0000,0.0000,0.00
060,7310235,SOLA CLINOMETER 50CM,0.0000,0.0000,0.00
060,7310532,HP 50G Graphic Calculator**,0.0000,0.0000,0.00
060,7310599,HP 35s Scientific Calculator**,0.0000,0.0000,0.00
060,73110,Phase One Rodenstock RS-50mm Lens,0.0000,0.0000,0.00
060,7313602,Retrotarget Cicular Packet of 6 - 30mm Diameter**,0.0000,0.0000,0.00
060,7316307,Flat Shoe for GLS11 Relfector Pole**,0.0000,0.0000,0.00
060,7316309,Flat Shoe for Leica GLS11 / GLS12 Reflector Pole,0.0000,0.0000,0.00
060,7316310,Flat Shoe for Leica GLS30 / GLS112 prism poles,1.0000,0.0000,1.00
060,7316311,Flat Shoe for GLS30 Pole 2014,3.0000,0.0000,3.00
060,7316312,GLS30 flat foot,2.0000,0.0000,2.00
060,73169000,Phase One iXM RS Lens Adapter,0.0000,0.0000,0.00
060,73180000,Phase One RSM-80mm f/5.6 AF Lens for iXM,0.0000,0.0000,0.00
060,73181000,Phase One RSM-35mm f/5.6 Lens for iXM,0.0000,0.0000,0.00
060,73191000,Phase One iXM / DJI Integration Kit,0.0000,0.0000,0.00
060,73298000,Phase One IXM-GS120 120 Megapixel Aerial Camera - Body Only,0.0000,0.0000,0.00
060,73313,Phase One iXM-150F RS – Body only - incl Lens Adapter,0.0000,0.0000,0.00
060,75350CTN,Polytec Pegs 350x75x75mm - White (Box of 50) SSMW,0.0000,0.0000,0.00
060,75350CTNR,Polytec Pegs 350x75x75mm - Red (Box of 50) SSMR,1.0000,0.0000,1.00
060,75450CTN,Polytec Pegs 450x75x75mm - White (Box of 50) SSLW,2.0000,0.0000,2.00
060,76020500,Phase One P3 iXM-50 / iXM-100 Gimbal for DJI Matrice 300 (excludes camera),0.0000,0.0000,0.00
060,77351000,Phase One IX Camera Metric Calibration,0.0000,0.0000,0.00
060,77742000,Phase One 1 Year IXM Camera Kit Premium Warranty,0.0000,0.0000,0.00
060,7993,Pentax XG-1 **,0.0000,0.0000,0.00
060,8000-0083-11,AGATEC A510S PACK & RCR500 **,0.0000,0.0000,0.00
060,8001010239,CHCNAV i83 GNSS Rover Kit with IMU Tilt Compensation,0.0000,0.0000,0.00
060,8001010274,CHCNAV HCE600 Handheld Data Collector Kit,0.0000,0.0000,0.00
060,805-00038,MicaSense RedEdge-MX Kit + DJI Skyport **,0.0000,0.0000,0.00
060,805-00040,MicaSense Altum Multispectral & Thermal Camera Kit **,0.0000,0.0000,0.00
060,805-00057,Micasense Dual RedEdge-MX & RedEdge Blue Camera System Complete Kit - 10 Band Image**,0.0000,0.0000,0.00
060,805-00079,MicaSense Quick Mount Kit for DJI M300 & RedEdge MX,0.0000,0.0000,0.00
060,805-00090,Micasense RedEdge-P Multispectral Camera Kit + DJI Skyport for M300,0.0000,0.0000,0.00
060,805-00093,Micasense Altum-PT Multispectral & Thermal Camera Kit with DJI Skyport for M300,0.0000,0.0000,0.00
060,813234,SK3234 TRIPOD & STAND BAG **,0.0000,0.0000,0.00
060,82750-00,TRIMBLE TSC3 ACCESSORY RECHARGEABLE BATTERY **,0.0000,0.0000,0.00
060,8278,Ricoh WG-M1 Black**,0.0000,0.0000,0.00
060,880410211,Myzox PPS Alligator / Gator Tripod for Prism Poles,0.0000,0.0000,0.00
060,881024737,Myzox GPS-P02 GPS Pole Set with Pole adapter,0.0000,0.0000,0.00
060,881223489,Myzox Anchor Survey Nail - 50 Pack,0.0000,0.0000,0.00
060,882100069,Myzox AC40B Aluminium Survey Washer for Myzox #1 Nail 7090719 - 1 Piece,0.0000,0.0000,0.00
060,882184607,"Myzox TT-27 1.5"" Monitoring Prism - 27mm Offset",9.0000,0.0000,9.00
060,882189051,Myzox PFS Bipod for Staff,0.0000,0.0000,0.00
060,882218357,Myzox TT-OM Monitoring Target with Rotating Magnetic Base,0.0000,0.0000,0.00
060,882223049,Myzox RMP-S Road Monitoring Prism - Single Prism,0.0000,0.0000,0.00
060,882233057KIT,Myzox R-360 Mini Prism with DMP-9MINI Pole Set & Bag Kit,4.0000,0.0000,4.00
060,882234461L,Myzox RCP-200 2m Carbon Fibre Telescopic Prism Pole (includes case),0.0000,0.0000,0.00
060,882244521,Myzox BIP-148 Bipod for Prism Poles **,0.0000,0.0000,0.00
060,882250001,"Myzox Mini Bipod with 5/8"" Thread",0.0000,0.0000,0.00
060,882400491,Myzox Plumb Bob Pouch for 14-16oz,0.0000,0.0000,0.00
060,8857520,Riegl minivux GNSS cable 0.46m HW-ALS-03-046-00 equivalent,0.0000,0.0000,0.00
060,88702714P,Myzox Rubber Shoe for Tripod Tripeaks SCF444 Carbon Fibre,0.0000,0.0000,0.00
060,9000669,GO-GETTA COMMISSION,0.0000,0.0000,0.00
060,9000690,Back Up Power Solution,0.0000,0.0000,0.00
060,9008,Devon Digital Angle Finder **,0.0000,0.0000,0.00
060,900ANT,"Intuicom 902-928 MHz antenna 7"" rubber whip TNC connector (IC-900ANT7L) **",0.0000,0.0000,0.00
060,900BAK,Intuicom Base Antenna Kit (900NMV) use IC-900BAKN**,0.0000,0.0000,0.00
060,900C2M,INTUICOM 1200 DATA LK REPT **,0.0000,0.0000,0.00
060,900NMV,Intuicom Spread Spectrum Radio with GFU15 Housing **,0.0000,0.0000,0.00
060,90550,CRAIN TRIMAX TRIPOD 90550 ** Replaced with SEC90550**,0.0000,0.0000,0.00
060,90553,** Refer SEC90553 **,0.0000,0.0000,0.00
060,90MM MAGNETS,90MM Magnets W/ Rubber Covers,0.0000,0.0000,0.00
060,9100125,TRADED RH15 SN 100125,0.0000,0.0000,0.00
060,9102260,Traded RH15 S/N - 102260,0.0000,0.0000,0.00
060,910720,Ricoh Theta S Spherical VR Digital Camera**,0.0000,0.0000,0.00
060,910725,Ricoh Theta V 4K Spherical VR Camera **,0.0000,0.0000,0.00
060,910725E,Ricoh Theta V 4K Spherical VR Camera - Education Sales Only **,0.0000,0.0000,0.00
060,910774,Ricoh Theta Z1 360° Camera (19GB) **,0.0000,0.0000,0.00
060,9132000546,TRADED SATEL TA18 SN 132000546,0.0000,0.0000,0.00
060,9132400040,TRADED SATEL TA18 SN 132400040,0.0000,0.0000,0.00
060,91372536,"Traded TS09Plus 3""",0.0000,0.0000,0.00
060,91380907,Traded TS09 PLUS s/n 1380907,0.0000,0.0000,0.00
060,91380922,Traded TS09 PLUS s/n 1380922,0.0000,0.0000,0.00
060,91500077,Traded Leica GS15 s/n 1500077 & 1506169 w/CS15 s/n 1571692,0.0000,0.0000,0.00
060,91500338,Traded Leica GS15 s/n 1500338 SLR5 s/n 134600712,0.0000,0.0000,0.00
060,91502044,"Traded Leica GS15 s/n 1502044, with CS15 s/n 1575163",0.0000,0.0000,0.00
060,91502110,Traded Leica Viva GS15 Performance SmartAntenna,0.0000,0.0000,0.00
060,91502252,Traded Leica GS15 SmartAntenna s/n 1502252,0.0000,0.0000,0.00
